date,panel_month,calendar_month_start,actual_quote_date,exact_calendar_first_of_month,calendar_days_after_month_start,n_raw,n_pass1,n_pass2,n_pass3,n_pass4,y3,y6,y9,y12,y15,y18,y21,y24,y30,y36,y48,y60,y72,y84,y96,y108,y120
1982-03-01,1982-03,1982-03-01,1982-03-01,True,0,120,106,99,106,102,0.1266702603445621,0.13369736359222253,0.13456621334812585,0.13452172961095238,0.13454902523429027,0.13711231763231452,0.1346883052238926,0.13772238517399532,0.13572890776827876,0.13652075135533154,0.1349618975063665,0.12812782628545344,0.1336289244135784,0.13190316301218336,0.13313250650002212,0.13359273784356862,0.13418073088188226
1982-04-01,1982-04,1982-04-01,1982-04-01,True,0,120,103,95,100,96,0.13618545183198516,0.1367429062256658,0.1368061647245118,0.13731689316982862,0.1382109563193993,0.13848350137238674,0.13845521118004217,0.13786790473464405,0.13670611311469508,0.1381706566135282,0.13768689992428743,0.1319172142332054,0.13783414394254104,0.13418325936057895,0.13492111091915351,0.1371211953173635,0.1341123730643905
1982-05-03,1982-05,1982-05-01,1982-05-03,False,2,121,104,96,98,95,0.13084388636076957,0.13438522809086612,0.13355130664662795,0.13473507267012744,0.1359547762845402,0.1352363730555447,0.13670994231399664,0.1361571273248675,0.1358667669520585,0.1354179325422438,0.13365422793238757,0.12955195545024753,0.13252498425321943,0.13184032011501334,0.13277104090739078,0.1363164865256618,0.1343437766357622
1982-06-01,1982-06,1982-06-01,1982-06-01,True,0,122,102,94,103,97,0.1230002150000486,0.12555481232085847,0.12767277330938526,0.1294571150692734,0.1311284487722599,0.1305801998411716,0.13545525977149844,0.13463558196893474,0.13417262824649503,0.1339484556440821,0.13293109321860566,0.12851674145688624,0.13644918071432477,0.12868010334679872,0.13057801874309027,0.13793065605122046,0.13600276917245338
1982-07-01,1982-07,1982-07-01,1982-07-01,True,0,121,103,98,100,99,0.12917565322632396,0.13513588777031882,0.13743865484417314,0.13826257479466125,0.13962388483695812,0.13955669875414178,0.14081751501532866,0.13969077819599432,0.14109948470586892,0.1413632298517643,0.13776412368330362,0.13502010483114632,0.1410394020213067,0.1381761635281977,0.13639300618008032,0.13991129268520758,0.13747320645268818
1982-08-02,1982-08,1982-08-01,1982-08-02,False,1,122,101,96,100,99,0.09672005837643123,0.10919681205074497,0.11427814173204759,0.11861278655268115,0.12317601774954248,0.12539311811962334,0.12555664015532794,0.12459832778871513,0.12767935580373296,0.12702177784725016,0.13150208966689084,0.12230211722733868,0.13158430320522027,0.13070086386711616,0.12737720232707772,0.13367049638019518,0.1300235005337416
1982-09-01,1982-09,1982-09-01,1982-09-01,True,0,121,91,88,94,91,0.08587630198377053,0.10072617478767364,0.1056916273519703,0.10984825033296694,0.11357246907100502,0.11894990587947549,0.11915832718041636,0.11632850494305923,0.12090239031113628,0.11869799543304857,0.12508646391517406,0.12092736416758794,0.1255303725470038,0.12510494412131162,0.12619139044247338,0.1270208593682767,0.12191473991016746
1982-10-01,1982-10,1982-10-01,1982-10-01,True,0,123,92,86,92,88,0.07519853307144789,0.0890203143884908,0.09619349115198386,0.10108113107907732,0.10356246333244498,0.10930573666684315,0.1094841462215087,0.10873907501828085,0.1114201853709876,0.11044355697417561,0.11162343726313925,0.1068140962699806,0.11383417081917513,0.11111092602309505,0.11362598575724478,0.12128910847623686,0.11366069633542064
1982-11-01,1982-11,1982-11-01,1982-11-01,True,0,124,97,93,95,92,0.079979052319501,0.08569260311778783,0.08817936676428607,0.08853659654239504,0.09553184962843142,0.09669846354855097,0.09730380135648907,0.09479637256628544,0.10057869544368837,0.10348575327534162,0.1059630963735545,0.1028392584262723,0.10225840857588102,0.10120101449052364,0.10709335557187777,0.11125866520227903,0.0966206906239753
1982-12-01,1982-12,1982-12-01,1982-12-01,True,0,125,102,96,99,95,0.0844267255411894,0.0882658479560763,0.089399051780856,0.09119633904659835,0.09613684964760873,0.09693759342047159,0.09745399154205328,0.09694257985797318,0.09878288848402786,0.10171230236244541,0.1054668735939033,0.09952836341050082,0.1066769967693602,0.10550223598641119,0.11212437000549985,0.1139711984544715,0.10351574428586356
1983-01-03,1983-01,1983-01-01,1983-01-03,False,2,127,109,102,109,105,0.08073486593810751,0.08247174796571521,0.08417454420195342,0.08509779452442112,0.08958472783759665,0.09075460602736,0.09252604628475546,0.09253266145463651,0.09530358221537662,0.09760512384822013,0.10075674069901856,0.10217016747119503,0.10716691911942627,0.10014101907135402,0.1071463429566128,0.10900462847522896,0.09808597828885565
1983-02-01,1983-02,1983-02-01,1983-02-01,True,0,128,112,110,110,110,0.08343047942124444,0.08539926085931501,0.0869750485980371,0.0875486975311778,0.09158896995469742,0.09355633401440307,0.09486689736268503,0.09418821928795314,0.09747864854786972,0.10021356820141909,0.10311868235630833,0.10511310236165579,0.10865331028427795,0.10414746291229131,0.11268334435313518,0.11434919447836109,0.10399882906369343
1983-03-01,1983-03,1983-03-01,1983-03-01,True,0,131,118,116,119,117,0.08138400581378144,0.08220450936333155,0.08298219199119257,0.08397880939148214,0.08613049146518163,0.08961066813945517,0.09072300929735114,0.09077702364000946,0.09201712904062376,0.09462649167706257,0.09816887625928042,0.09825339601404494,0.10431622198134628,0.09842433851108684,0.10642602170992572,0.10739969463261367,0.09831119436220036
1983-04-04,1983-04,1983-04-01,1983-04-04,False,3,131,124,117,122,118,0.08851547725655629,0.08999345428018765,0.09038049259807353,0.09121713354557894,0.09274424888733108,0.09456799131729782,0.095276708899105,0.09679196139453523,0.09803200813449928,0.09991277584199712,0.09977224584226808,0.10234810830223474,0.10721411039453199,0.10249714999131973,0.1095794776264447,0.10954923562445618,0.10213312968455374
1983-05-02,1983-05,1983-05-01,1983-05-02,False,1,131,123,121,123,121,0.08224834694777933,0.08314285687316378,0.08401599943549502,0.08493200784414348,0.08759229589219837,0.08919302791972247,0.08995695093097868,0.0913906848654255,0.09275923591388972,0.09438639999366077,0.09718777560072168,0.10079942623259086,0.10384263872533771,0.09848428496867857,0.10696930891774162,0.10635228686380815,0.0981737485931477
1983-06-01,1983-06,1983-06-01,1983-06-01,True,0,130,119,115,121,116,0.08761998261910439,0.08942691190686215,0.09045758498591372,0.0925720158667266,0.09431011282554645,0.09551837168854345,0.09782539893452633,0.0974607615362447,0.09931120189926966,0.10043092805250985,0.10314622850279516,0.10546602327323074,0.10838478145015669,0.10459960519133385,0.11049373881123395,0.10994470517650592,0.10454326277235684
1983-07-01,1983-07,1983-07-01,1983-07-01,True,0,134,128,122,125,121,0.0894778967756825,0.0918501148863255,0.09309697247946547,0.09386924008475309,0.09732406426141783,0.09731565421414538,0.0994569381684822,0.10019095252278196,0.10152354065939843,0.10386275693494201,0.10398724638556626,0.10570730683255901,0.10960407664224467,0.10627698141010201,0.11273326916498189,0.11078898408603995,0.10601203889645784
1983-08-01,1983-08,1983-08-01,1983-08-01,True,0,133,128,123,126,121,0.09560807832953375,0.09912319064351505,0.10101625584213952,0.10208869074817209,0.10472593528888051,0.10520156549713713,0.10665286182893452,0.10799782580283318,0.1090303917935084,0.10994710656068571,0.11426308378736331,0.1160341985248545,0.117413175551674,0.11478351767377265,0.12021195066220473,0.11789366329759214,0.11467241234900326
1983-09-01,1983-09,1983-09-01,1983-09-01,True,0,133,128,122,123,122,0.09446658346953885,0.09845608069200253,0.10039875528178546,0.10265672457965697,0.1044915224254613,0.10652896231031443,0.10782555602809532,0.10880323130039807,0.11070293291800196,0.11126310070672281,0.11517301065158307,0.1173430597850426,0.11714539271834926,0.11658552043337835,0.11976368393389059,0.11389746210798327,0.1152653421387104
1983-10-03,1983-10,1983-10-01,1983-10-03,False,2,136,131,124,126,124,0.08940080163406516,0.09212826456644475,0.09459756261809345,0.09618699133531443,0.09765368590557352,0.1000623808003159,0.1017573856297331,0.10284615013642029,0.10531886859194074,0.10663680363936334,0.10799646317492959,0.11264703938983882,0.11197859690492572,0.11266523242289787,0.11590022940351792,0.10908792377516148,0.11035593256478049
1983-11-01,1983-11,1983-11-01,1983-11-01,True,0,137,133,128,130,128,0.08673929276856804,0.09033835003578757,0.09392091258665679,0.09545043933996765,0.09681429289641885,0.09926990967386086,0.10166032846642173,0.10347586184898261,0.10533861814478684,0.10755520201737229,0.11045680269937544,0.1131102482229274,0.11291006740334258,0.11389413961899474,0.11748025972323838,0.11376217159564407,0.11333381167026783
1983-12-01,1983-12,1983-12-01,1983-12-01,True,0,138,135,129,131,130,0.09081376383528762,0.09356426481545907,0.0954382245515855,0.09659218769148169,0.09852282537616107,0.10012001859735956,0.1024776590541053,0.10391253270054839,0.10557655700378343,0.10676382929537027,0.10959527051184417,0.11095148742237111,0.11198548996714622,0.11496995077544708,0.11578242703493419,0.112767538998924,0.11315360258079268
1984-01-03,1984-01,1984-01-01,1984-01-03,False,2,138,133,129,130,128,0.09239974534917511,0.09507882943762064,0.0966567520669025,0.09853206750713221,0.1006403297004353,0.10311755585677965,0.10491470652269297,0.10602215069958662,0.10790804814736282,0.10774772390368288,0.11209404715944353,0.11322495303603525,0.11469592528222124,0.1172274228270523,0.11860015119796838,0.11499878614765675,0.11525352042439581
1984-02-01,1984-02,1984-02-01,1984-02-01,True,0,139,134,129,131,128,0.09113532289080185,0.09291984265366843,0.09458927470316957,0.09543597875506521,0.09763209892440755,0.09954007644008112,0.10163417086970379,0.10327159777028316,0.10470247793715548,0.10602060326124735,0.10940102449275659,0.11221809683600607,0.11242294579430658,0.1150795480035054,0.1161984290576756,0.11296099997391061,0.1133689259044617
1984-03-01,1984-03,1984-03-01,1984-03-01,True,0,138,133,130,131,130,0.09424953111046774,0.09710916775071954,0.09894627830184277,0.10011791039972988,0.10204870470807964,0.10447823272461243,0.10631397543121035,0.10801449529904177,0.10835177196775794,0.11030791603443722,0.11373438134841246,0.11500663415954908,0.11718087510737196,0.11810649956756662,0.1195949823373864,0.11734916477786314,0.11750652033887529
1984-04-02,1984-04,1984-04-01,1984-04-02,False,1,140,133,128,130,128,0.09942185091824021,0.10237675984419688,0.10324010032286947,0.10558602263173011,0.1081906434358794,0.10981413389790864,0.1114464858033495,0.11308817508183594,0.1140241060384141,0.11554233591351483,0.119195679345165,0.11519152880518266,0.12149571113803918,0.14113763186847286,0.1242273435144416,0.12233339987880303,0.12191860624924478
1984-05-01,1984-05,1984-05-01,1984-05-01,True,0,140,133,128,130,129,0.09936237641848589,0.10284013544469105,0.1049850825039881,0.10808973936865353,0.1104183605766146,0.11143468898105971,0.11273848772693093,0.11582565460629564,0.11685175637162266,0.11786039652367698,0.12073575964671919,0.12006837926933271,0.12447537487794086,0.12594135287559594,0.1271985420837952,0.12545317238370823,0.12526830801295652
1984-06-01,1984-06,1984-06-01,1984-06-01,True,0,139,133,127,128,128,0.10050362975148622,0.10904495724580102,0.11323213317354984,0.11716911577947696,0.12149216281808156,0.12187217002073368,0.12292223408892533,0.12351740667514073,0.12473134731456806,0.12680849601764427,0.12827671165886592,0.13228561691850207,0.13209551920866391,0.13276027006947794,0.1337949547049784,0.13238552329072922,0.13297261644719707
1984-07-02,1984-07,1984-07-01,1984-07-02,False,1,139,132,130,130,129,0.10158578907883727,0.10838398840023952,0.1149415584098031,0.11941459552309751,0.12257032127843927,0.1245298405931304,0.1271773028238434,0.1282039404817601,0.12843086319382108,0.13069957594354834,0.13325165816208606,0.13280942954488828,0.13489079750796806,0.13555495237097118,0.1357002935042985,0.13540349347593855,0.1349066109894756
1984-08-01,1984-08,1984-08-01,1984-08-01,True,0,141,136,132,133,130,0.10707028470885338,0.11073692498908018,0.11301539319815429,0.11515780023178092,0.11661284163329949,0.11769001553451122,0.12113311995381737,0.12137100326273956,0.12122467603859434,0.12219197982105809,0.1231350439842345,0.12445202484610365,0.12427926441198446,0.12496985872071625,0.12548333526382105,0.12459616848028242,0.12358677431399193
1984-09-04,1984-09,1984-09-01,1984-09-04,False,3,142,137,133,135,133,0.10916865051423794,0.1118060578348671,0.11413599730478842,0.11662939702011817,0.11811953647323416,0.11949213369261508,0.12178742496332458,0.12244686508370205,0.1222342081633416,0.12277937858134998,0.12432354344971187,0.12319685160659714,0.12459231574768152,0.12628243411546625,0.12564868480104233,0.12520230050998213,0.12456047268766725
1984-10-01,1984-10,1984-10-01,1984-10-01,True,0,141,136,133,134,132,0.1048012374059181,0.10779572984900344,0.10945442797187324,0.11125775802493364,0.11322605177811954,0.11580742086709438,0.1182493915471979,0.11765629346492462,0.11869386546465172,0.11919866656076693,0.12130516150519761,0.12142836443817843,0.12185275154715874,0.12353877762476645,0.12237766308337349,0.12173936936293153,0.12120469234545037
1984-11-01,1984-11,1984-11-01,1984-11-01,True,0,144,139,135,136,135,0.09226706188011441,0.09548366538842594,0.09763497923786128,0.09935372568963358,0.10323373166436597,0.10592900842605409,0.10706540908521935,0.10675884804284444,0.10853728365665577,0.11031322253591555,0.11100413878653952,0.11160238911213262,0.11371602724728759,0.11485635289756706,0.11416218406919808,0.11418698156271946,0.11225431450537449
1984-12-03,1984-12,1984-12-01,1984-12-03,False,2,145,139,132,134,134,0.08636192056337363,0.08917897661256322,0.0921878749589442,0.09444639911433735,0.09862189389937819,0.10085768393120087,0.10288099119064342,0.10248795259824577,0.10587325437671877,0.10657172304122922,0.10960929282035144,0.10997564955350797,0.11313739621312904,0.11522798828142806,0.11297772685364513,0.11316620234254697,0.11238508205949457
1985-01-02,1985-01,1985-01-01,1985-01-02,False,1,145,140,132,134,133,0.08004648827330729,0.08410468557011228,0.0876355152659543,0.09002364756463946,0.09340039392962933,0.09629355213387181,0.09898957189058483,0.09828671872758415,0.10212373461541795,0.10422891437496216,0.10816251537887904,0.1111417501923443,0.11445646705193259,0.11722327706697845,0.11416223230137805,0.11475693348102531,0.1142074815400602
1985-02-01,1985-02,1985-02-01,1985-02-01,True,0,146,143,137,139,138,0.08392436244435963,0.08587208235063168,0.08833861173640115,0.09039406310822926,0.0925805763683495,0.09603775013549844,0.09768222141959665,0.09824909545071808,0.10218091473055685,0.10231598126953512,0.10693408515900055,0.1072974862285793,0.11029390306423775,0.11228629613579467,0.10863976824983039,0.11091621842080682,0.10945089597601372
1985-03-01,1985-03,1985-03-01,1985-03-01,True,0,148,142,134,137,132,0.08871907172643,0.0927186663892477,0.09502555008540374,0.09671913527508619,0.10039408118425183,0.10284064231086809,0.10349805374248007,0.10467770981004675,0.10772490650242983,0.10852103209007909,0.11251257841836454,0.10773914662032102,0.11654710032404633,0.1185813924973808,0.11560421203669519,0.11672246310404819,0.11613239775470545
1985-04-01,1985-04,1985-04-01,1985-04-01,True,0,150,144,138,140,137,0.08357158716379169,0.0886124988159477,0.09084111132488977,0.09368658117454043,0.09697214378964512,0.09979138359351589,0.10014100953428365,0.10189893439487523,0.10409379937426938,0.10607172785680424,0.1096125230475598,0.10921847245628,0.11392131379639683,0.11723551074763636,0.11421221809551076,0.11456390039001921,0.11434845846981699
1985-05-01,1985-05,1985-05-01,1985-05-01,True,0,149,143,138,141,138,0.07926924224924357,0.08287661062673046,0.08585024938339988,0.0880553637535001,0.09165538760640544,0.09387586321088062,0.09560970236886454,0.09624749207140876,0.09957275767611636,0.10108024177212895,0.10523728154385564,0.10651178633346568,0.11128810043249754,0.11314812305703821,0.1113725076426622,0.11453315245622694,0.11113865444840489
1985-06-03,1985-06,1985-06-01,1985-06-03,False,2,149,143,136,138,136,0.07159523436758863,0.07353270772633416,0.07535720146399305,0.0775398337292243,0.08115348578134512,0.08329226207977931,0.08528185334583085,0.0855975631220318,0.08920907260521001,0.09023986646688882,0.09465183932914019,0.09015039008287946,0.10050323741664521,0.09750461616663506,0.09900806923360599,0.10265459221505735,0.09981111241068699
1985-07-01,1985-07,1985-07-01,1985-07-01,True,0,151,144,133,138,133,0.07097694042901374,0.07250510420983872,0.0743454125158444,0.07654957800618055,0.08019139677137996,0.08188099545205361,0.08440618288565482,0.08541893758646076,0.08859636454295641,0.09193917827288577,0.09299158377047533,0.09485868967876729,0.10251713178843118,0.10248716168288174,0.10077940965643335,0.10197263345998514,0.10130875062700735
1985-08-01,1985-08,1985-08-01,1985-08-01,True,0,151,144,134,138,135,0.07424665649512101,0.07683466219469773,0.078374309412841,0.0800475649764966,0.08373596375743446,0.08577926090720894,0.08808800645023757,0.0887607880302867,0.09231949223610773,0.09447157400114278,0.09979139217555187,0.09956546867641101,0.10569728094167427,0.1014123246598411,0.10441638270324755,0.10531732967593052,0.10455770454141645
1985-09-03,1985-09,1985-09-01,1985-09-03,False,2,154,145,139,140,139,0.07261767088038251,0.0751831485814176,0.07721440907754155,0.07859869990916273,0.08237302336588317,0.0847701526666684,0.08620436904349711,0.0882205398298165,0.09010710869634826,0.09186054673319569,0.09749399576301426,0.09522654508309128,0.1025801846054667,0.0993503590856503,0.10175303158614693,0.10260894339932024,0.1013214162665627
1985-10-01,1985-10,1985-10-01,1985-10-01,True,0,154,149,143,144,143,0.07171624604993584,0.0738764842228703,0.07679949553038742,0.07782487224279608,0.08193257922532227,0.08461937651014698,0.08534422732163663,0.08670415146038433,0.08998678002331387,0.09158698668338691,0.09658339236983661,0.0972883827768246,0.10146137618860263,0.09895437542107928,0.10179274053827256,0.10344751343437913,0.10258792345669561
1985-11-01,1985-11,1985-11-01,1985-11-01,True,0,155,150,145,146,144,0.07362193508562857,0.07527237348256514,0.07696431227713932,0.07790304293555782,0.08150233271827081,0.08339993333764953,0.08486082850610935,0.08533683008779704,0.08769551933114839,0.08884732832091437,0.09308600500868103,0.0958386484830338,0.09880821525942493,0.09760865487849166,0.09898230537639532,0.10029155373729579,0.10001422473002332
1985-12-02,1985-12,1985-12-01,1985-12-02,False,1,155,150,147,148,147,0.07398721254817091,0.07536698264482379,0.0765392907386743,0.07752934774733751,0.08044655784767404,0.08135913251140271,0.08283837710246846,0.08397965482777037,0.08549879053733353,0.08653271363247705,0.09052461346641243,0.09037358418068193,0.09568983637394604,0.09427829481267748,0.09556610831949489,0.09786490713095031,0.09699399515887679
1986-01-02,1986-01,1986-01-01,1986-01-02,False,1,155,152,147,148,147,0.07257939609271372,0.07357522185373765,0.07459078503890966,0.07526716285023681,0.07707088108188725,0.07759589883485714,0.07831864965733483,0.07879673912522342,0.08066106845256936,0.08196330723351343,0.08275016765309338,0.08594933719190605,0.08846748251619291,0.08726291402831743,0.08664918414144819,0.09001022959102362,0.09047976119954702
1986-02-03,1986-02,1986-02-01,1986-02-03,False,2,157,155,150,152,150,0.07149194503846763,0.07283854264491642,0.07396561443209554,0.07520974043765204,0.076689076221282,0.07778988525858012,0.07820889499576396,0.07828449286167932,0.08029092548236136,0.0815694617608848,0.0850913987750944,0.08625374292642848,0.08894103573909802,0.08685417772866878,0.08714516029505538,0.09052166877376586,0.09059922493205899
1986-03-03,1986-03,1986-03-01,1986-03-03,False,2,158,152,150,152,151,0.07092746320423093,0.07133391635087634,0.0719577074795977,0.07253449896888427,0.07409609561605507,0.07401270810537218,0.07494173922229605,0.07405695764270023,0.07608589008759879,0.07598795647669462,0.0790019426832269,0.07396753454504655,0.08053588068265152,0.07850563579493498,0.0781589131997675,0.0797559087570376,0.07834128541243465
1986-04-01,1986-04,1986-04-01,1986-04-01,True,0,159,155,151,151,150,0.06456668253360776,0.06496444138276966,0.06522119171780909,0.06645122397879889,0.06780415894164935,0.06828634915329215,0.06827814893692838,0.06802310632610285,0.0704743387534577,0.07124599889006984,0.0728895718028222,0.07353219537640693,0.07385966740862655,0.07213821648267342,0.07305493050265197,0.07411751965504082,0.07473231199730526
1986-05-01,1986-05,1986-05-01,1986-05-01,True,0,158,154,149,150,148,0.06237337139717289,0.06318605554355827,0.06410151922935428,0.06464393943327808,0.06656442164828903,0.06795994985482383,0.06873748188154716,0.06720773861124425,0.07050426611773453,0.07155967588038238,0.0732449020933242,0.07438463549672941,0.0749554465952491,0.07442403771804851,0.07563285000271644,0.07502562658881246,0.07315129343452885
1986-06-02,1986-06,1986-06-01,1986-06-02,False,1,159,155,151,154,151,0.06495052835778406,0.06658558536411786,0.06768049657965775,0.06905643793052219,0.07114589376055784,0.07263253414966951,0.07314583749426713,0.07389827479056918,0.07698302493086401,0.07782635461336797,0.08246774871597988,0.08065263660684222,0.08417868720448697,0.08401532816055325,0.08326325273212964,0.08442466317977293,0.08127285864436792
1986-07-01,1986-07,1986-07-01,1986-07-01,True,0,159,153,150,151,149,0.0610873075744928,0.060882500219324454,0.06245635844308599,0.06350350697228006,0.06574298562624746,0.06645974742366766,0.0671781120213993,0.06763131687133134,0.07061142950206166,0.0714854579600065,0.07440424896693226,0.07474308529114426,0.07555876877055757,0.0752089180981325,0.07629885394120654,0.07603307020500821,0.0757032310356875
1986-08-01,1986-08,1986-08-01,1986-08-01,True,0,160,157,151,154,151,0.05885178912648696,0.05942345950126428,0.060411268520127834,0.061604422101167296,0.06304800887500116,0.06396699556987169,0.06508507932910781,0.06445052861685431,0.06800409850326786,0.07024096650779194,0.07164300872612418,0.07429528030627276,0.07392772521086673,0.07264746485829389,0.0755353567528895,0.07566902525120837,0.07219057208552049
1986-09-02,1986-09,1986-09-01,1986-09-02,False,1,161,157,154,156,155,0.052460294039962226,0.05320236488307052,0.05367995607064026,0.055055417365349156,0.05621515029726327,0.05815644655500418,0.059762988910658926,0.059190377968578824,0.06193634707125257,0.06258920815443093,0.06628813340034237,0.0660452046118457,0.06922265619785938,0.07037556042109415,0.07114477713618018,0.0714684762810529,0.0698341103928654
1986-10-01,1986-10,1986-10-01,1986-10-01,True,0,161,157,151,156,154,0.052978031491776545,0.0552334059833201,0.05679059664558276,0.0573262098409879,0.05990406895763169,0.06131630708448235,0.0627926980631669,0.06294710997770797,0.0659337743791701,0.06687782512692811,0.07075724033325097,0.0728636228531099,0.073473790496781,0.07435917378395245,0.07507039388619928,0.07525643296939631,0.07358249559356987
1986-11-03,1986-11,1986-11-01,1986-11-03,False,2,162,159,156,159,157,0.053109357887765794,0.05429974878115626,0.05592168389743886,0.05662848762156091,0.05887876551592782,0.0599665069732285,0.06063052883292055,0.06111116177850864,0.06319926148025339,0.06477751319089994,0.06721648451836461,0.07056984803304564,0.07162425439144046,0.07173389865189357,0.07348583787185498,0.07357961804686278,0.07293031754206529
1986-12-01,1986-12,1986-12-01,1986-12-01,True,0,163,160,158,160,158,0.05507884801404913,0.055970023004767146,0.056587721822841955,0.057403220549830075,0.05929850635722054,0.060033428582925145,0.06102477295687094,0.06158305783039505,0.06289262389913088,0.06402596211274221,0.06647131238207889,0.06668618954546414,0.07009893330974934,0.07146557022740872,0.07259336147749584,0.07240398649695458,0.07110688558993095
1987-01-02,1987-01,1987-01-01,1987-01-02,False,1,164,162,159,161,159,0.05654864258175583,0.057044503908150676,0.05768086931237689,0.058307459355424925,0.06111717402725381,0.061633212794296025,0.0625281661422526,0.06257559316216889,0.06403309855379899,0.06456037689692451,0.06605162745536947,0.0686121850782578,0.06996890890323533,0.07144425759200677,0.07233762890773382,0.07234343077204308,0.07122429078547261
1987-02-02,1987-02,1987-02-01,1987-02-02,False,1,163,162,160,161,160,0.05716061883252751,0.05753490081384342,0.05839888531287374,0.05926627936389024,0.06104369234721058,0.06171957715410924,0.06191212983226084,0.06272467704255344,0.06397605799772685,0.06497057066015463,0.06691516935440889,0.06938621147918936,0.06966696801048573,0.07002413906267482,0.0720804671412596,0.0726647673382466,0.07197476833370067
1987-03-02,1987-03,1987-03-01,1987-03-02,False,1,163,162,160,161,160,0.05588631146456231,0.056452051519442895,0.05795682020488953,0.0586689834060335,0.06074495796028223,0.0610628718394462,0.06179162117702164,0.06248922126743454,0.06346923098382444,0.06441762418647998,0.06641256111264052,0.06605292891807822,0.06886711848198519,0.06990154720452119,0.07112387814558957,0.07183264709815818,0.07149151230502784
1987-04-01,1987-04,1987-04-01,1987-04-01,True,0,165,164,161,162,161,0.0563623437119206,0.059094512335659134,0.06007785730028082,0.062409747603005224,0.0638955198058233,0.06456583729163419,0.06545508829354127,0.06545895778083707,0.06686354938369315,0.06823486687238907,0.06958731916180125,0.07086712182227778,0.07282673109187184,0.07437288165412732,0.07506649803416839,0.07575954374433877,0.07559849788389746
1987-05-01,1987-05,1987-05-01,1987-05-01,True,0,163,160,159,160,159,0.05723702583832852,0.06161878116152913,0.06445413485843915,0.06899884127186878,0.0709342657488455,0.07127253398754711,0.07254018234975308,0.07334421548897341,0.07548964479938126,0.07677000187279685,0.07892171380276128,0.08129328764135925,0.08113779745258426,0.08170296961435779,0.0831542034984,0.08282680374819136,0.08305207773974942
1987-06-01,1987-06,1987-06-01,1987-06-01,True,0,164,160,158,159,158,0.058975410030307075,0.06330039824101394,0.06487725369162707,0.07063377605345228,0.0721062949315477,0.07372803549248136,0.07513055854293474,0.07547702876624461,0.07691653635344343,0.07824338104535819,0.07977114054689351,0.07939654403638739,0.08161380604163868,0.0830259077539394,0.08411591393421033,0.08408131683727586,0.08362707633292117
1987-07-01,1987-07,1987-07-01,1987-07-01,True,0,166,163,160,161,160,0.057441939970727295,0.05973450160773513,0.0624139378441547,0.06759091836402452,0.06982625805088026,0.0708572467971545,0.07217700464025166,0.07313644936776796,0.0746082289401004,0.07586157213428164,0.07794002493815706,0.0794349302971725,0.08065204026779874,0.08245365869382738,0.08359641987726626,0.08343310116492,0.08291855093464783
1987-08-03,1987-08,1987-08-01,1987-08-03,False,2,163,158,156,157,156,0.060993143329098394,0.0635882672161348,0.06739393428477258,0.06959575611995682,0.07133550723888686,0.07199534856307228,0.07440051456819119,0.07565653889303048,0.07755438874928262,0.07940217787176115,0.08117457095014961,0.0829473637722374,0.08464982493985594,0.08541111407260477,0.08739045592515816,0.08783656085216729,0.08765336508593763
1987-09-01,1987-09,1987-09-01,1987-09-01,True,0,167,164,161,163,162,0.06270815400044506,0.06481652089515487,0.06908362490806726,0.07213862837632336,0.0738542368733851,0.075813942316882,0.07724411630466398,0.07831560785717916,0.07994804857928711,0.08158917535858745,0.08335599216620838,0.0812868427499122,0.08678810099965877,0.08799198509991772,0.08986280144539877,0.09021366736453784,0.08993266505960326
1987-10-01,1987-10,1987-10-01,1987-10-01,True,0,166,162,157,161,158,0.06772416662734929,0.07273850427659777,0.07599303692803094,0.07884429472136904,0.08076003539107762,0.08210324833273674,0.08324448374076648,0.08447316014236025,0.08682341675680177,0.08778491249146773,0.09025682945275028,0.09006020099427672,0.09303819345306327,0.09436823492337126,0.09566250312292347,0.09637323437049237,0.09569189194720365
1987-11-02,1987-11,1987-11-01,1987-11-02,False,1,166,162,158,160,158,0.057097188240586225,0.06415810710646307,0.0680304577221364,0.06931132019621714,0.07340163358441626,0.07523146995583499,0.0762062535854614,0.0763226611603807,0.07970544262990525,0.08098483206798222,0.08412842652821374,0.0847845888094931,0.08705393104007769,0.08811746743828885,0.08975590400694963,0.0899104677495443,0.08902417294377715
1987-12-01,1987-12,1987-12-01,1987-12-01,True,0,168,166,164,165,164,0.05606141280497473,0.06368460114681306,0.06823499846338851,0.07143534808456635,0.07339118445168698,0.07477861399259114,0.07597835692683312,0.07625922243275028,0.0790011274333761,0.08005697549234926,0.08281041336486004,0.08293974780811647,0.08705566013247595,0.08881828101026791,0.08979204018954844,0.09011885785025986,0.08938486071034968
1988-01-04,1988-01,1988-01-01,1988-01-04,False,3,166,165,163,164,163,0.060448254792810345,0.06554883713880283,0.06853354687441499,0.07039693399494902,0.07395305883552866,0.07530510755741644,0.07633200897588996,0.0764510958772082,0.07800996573331152,0.0790444526454529,0.0814038592630956,0.08262532559183584,0.08506789714420077,0.0869860098077902,0.08740588853030468,0.0883232899290744,0.08760434624188149
